Volumename,nii_path
train_331_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_331/train_331a/train_331_a_1.nii.gz
train_332_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_332/train_332a/train_332_a_1.nii.gz
train_333_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_333/train_333a/train_333_a_1.nii.gz
train_334_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_334/train_334a/train_334_a_1.nii.gz
train_335_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_335/train_335a/train_335_a_1.nii.gz
train_336_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_336/train_336a/train_336_a_1.nii.gz
train_337_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_337/train_337a/train_337_a_1.nii.gz
train_337_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_337/train_337b/train_337_b_1.nii.gz
train_338_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_338/train_338a/train_338_a_1.nii.gz
train_339_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_339/train_339a/train_339_a_1.nii.gz
train_33_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_33/train_33a/train_33_a_1.nii.gz
train_340_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_340/train_340a/train_340_a_1.nii.gz
train_341_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_341/train_341a/train_341_a_1.nii.gz
train_341_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_341/train_341b/train_341_b_1.nii.gz
train_341_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_341/train_341c/train_341_c_1.nii.gz
train_341_d_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_341/train_341d/train_341_d_1.nii.gz
train_342_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_342/train_342a/train_342_a_1.nii.gz
train_343_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_343/train_343a/train_343_a_1.nii.gz
train_344_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_344/train_344a/train_344_a_1.nii.gz
train_344_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_344/train_344b/train_344_b_1.nii.gz
train_344_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_344/train_344c/train_344_c_1.nii.gz
train_344_d_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_344/train_344d/train_344_d_1.nii.gz
train_345_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_345/train_345a/train_345_a_1.nii.gz
train_345_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_345/train_345b/train_345_b_1.nii.gz
train_346_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_346/train_346a/train_346_a_1.nii.gz
train_347_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_347/train_347a/train_347_a_1.nii.gz
train_347_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_347/train_347b/train_347_b_1.nii.gz
train_348_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_348/train_348a/train_348_a_1.nii.gz
train_349_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_349/train_349a/train_349_a_1.nii.gz
train_34_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_34/train_34a/train_34_a_1.nii.gz
train_350_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_350/train_350a/train_350_a_1.nii.gz
train_351_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_351/train_351a/train_351_a_1.nii.gz
train_352_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_352/train_352a/train_352_a_1.nii.gz
train_353_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_353/train_353a/train_353_a_1.nii.gz
train_354_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_354/train_354a/train_354_a_1.nii.gz
train_354_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_354/train_354b/train_354_b_1.nii.gz
train_354_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_354/train_354c/train_354_c_1.nii.gz
train_355_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_355/train_355a/train_355_a_1.nii.gz
train_356_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_356/train_356a/train_356_a_1.nii.gz
train_357_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_357/train_357a/train_357_a_1.nii.gz
train_358_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_358/train_358a/train_358_a_1.nii.gz
train_359_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_359/train_359a/train_359_a_1.nii.gz
train_359_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_359/train_359b/train_359_b_1.nii.gz
train_359_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_359/train_359c/train_359_c_1.nii.gz
train_35_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_35/train_35a/train_35_a_1.nii.gz
train_360_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_360/train_360a/train_360_a_1.nii.gz
train_361_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_361/train_361a/train_361_a_1.nii.gz
train_362_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_362/train_362a/train_362_a_1.nii.gz
train_363_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_363/train_363a/train_363_a_1.nii.gz
train_364_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_364/train_364a/train_364_a_1.nii.gz
train_364_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_364/train_364b/train_364_b_1.nii.gz
train_365_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_365/train_365a/train_365_a_1.nii.gz
train_366_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_366/train_366a/train_366_a_1.nii.gz
train_367_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_367/train_367a/train_367_a_1.nii.gz
train_368_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_368/train_368a/train_368_a_1.nii.gz
train_369_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_369/train_369a/train_369_a_1.nii.gz
train_36_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_36/train_36a/train_36_a_1.nii.gz
train_36_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_36/train_36b/train_36_b_1.nii.gz
train_370_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_370/train_370a/train_370_a_1.nii.gz
train_371_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_371/train_371a/train_371_a_1.nii.gz
train_372_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_372/train_372a/train_372_a_1.nii.gz
train_373_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_373/train_373a/train_373_a_1.nii.gz
train_374_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_374/train_374a/train_374_a_1.nii.gz
train_375_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_375/train_375a/train_375_a_1.nii.gz
train_376_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_376/train_376a/train_376_a_1.nii.gz
train_377_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_377/train_377a/train_377_a_1.nii.gz
train_378_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_378/train_378a/train_378_a_1.nii.gz
train_379_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_379/train_379a/train_379_a_1.nii.gz
train_37_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_37/train_37a/train_37_a_1.nii.gz
train_37_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_37/train_37b/train_37_b_1.nii.gz
train_37_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_37/train_37c/train_37_c_1.nii.gz
train_380_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_380/train_380a/train_380_a_1.nii.gz
train_380_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_380/train_380b/train_380_b_1.nii.gz
train_381_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_381/train_381a/train_381_a_1.nii.gz
train_382_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_382/train_382a/train_382_a_1.nii.gz
train_383_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_383/train_383a/train_383_a_1.nii.gz
train_384_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_384/train_384a/train_384_a_1.nii.gz
train_385_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_385/train_385a/train_385_a_1.nii.gz
train_386_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_386/train_386a/train_386_a_1.nii.gz
train_387_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_387/train_387a/train_387_a_1.nii.gz
train_388_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_388/train_388a/train_388_a_1.nii.gz
train_389_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_389/train_389a/train_389_a_1.nii.gz
train_38_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_38/train_38a/train_38_a_1.nii.gz
train_390_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_390/train_390a/train_390_a_1.nii.gz
train_391_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_391/train_391a/train_391_a_1.nii.gz
train_392_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_392/train_392a/train_392_a_1.nii.gz
train_393_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_393/train_393a/train_393_a_1.nii.gz
train_394_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_394/train_394a/train_394_a_1.nii.gz
train_395_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_395/train_395a/train_395_a_1.nii.gz
train_396_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_396/train_396a/train_396_a_1.nii.gz
train_397_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_397/train_397a/train_397_a_1.nii.gz
train_398_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_398/train_398a/train_398_a_1.nii.gz
train_399_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_399/train_399a/train_399_a_1.nii.gz
train_39_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_39/train_39a/train_39_a_1.nii.gz
train_39_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_39/train_39b/train_39_b_1.nii.gz
train_39_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_39/train_39c/train_39_c_1.nii.gz
train_39_d_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_39/train_39d/train_39_d_1.nii.gz
train_3_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_3/train_3a/train_3_a_1.nii.gz
train_3_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_3/train_3b/train_3_b_1.nii.gz
train_400_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_400/train_400a/train_400_a_1.nii.gz
train_401_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_401/train_401a/train_401_a_1.nii.gz
train_402_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_402/train_402a/train_402_a_1.nii.gz
train_403_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_403/train_403a/train_403_a_1.nii.gz
train_404_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_404/train_404a/train_404_a_1.nii.gz
train_405_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_405/train_405a/train_405_a_1.nii.gz
train_406_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_406/train_406a/train_406_a_1.nii.gz
train_407_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_407/train_407a/train_407_a_1.nii.gz
train_408_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_408/train_408a/train_408_a_1.nii.gz
train_408_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_408/train_408b/train_408_b_1.nii.gz
train_409_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_409/train_409a/train_409_a_1.nii.gz
train_40_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_40/train_40a/train_40_a_1.nii.gz
train_410_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_410/train_410a/train_410_a_1.nii.gz
train_411_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_411/train_411a/train_411_a_1.nii.gz
train_412_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_412/train_412a/train_412_a_1.nii.gz
train_412_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_412/train_412b/train_412_b_1.nii.gz
train_412_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_412/train_412c/train_412_c_1.nii.gz
train_413_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_413/train_413a/train_413_a_1.nii.gz
train_414_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_414/train_414a/train_414_a_1.nii.gz
train_415_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_415/train_415a/train_415_a_1.nii.gz
train_416_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_416/train_416a/train_416_a_1.nii.gz
train_417_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_417/train_417a/train_417_a_1.nii.gz
train_418_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_418/train_418a/train_418_a_1.nii.gz
train_419_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_419/train_419a/train_419_a_1.nii.gz
train_41_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_41/train_41a/train_41_a_1.nii.gz
train_420_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_420/train_420a/train_420_a_1.nii.gz
train_420_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_420/train_420b/train_420_b_1.nii.gz
train_420_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_420/train_420c/train_420_c_1.nii.gz
train_421_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_421/train_421a/train_421_a_1.nii.gz
train_422_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_422/train_422a/train_422_a_1.nii.gz
train_423_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_423/train_423a/train_423_a_1.nii.gz
train_424_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_424/train_424a/train_424_a_1.nii.gz
train_425_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_425/train_425a/train_425_a_1.nii.gz
train_426_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_426/train_426a/train_426_a_1.nii.gz
train_427_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_427/train_427a/train_427_a_1.nii.gz
train_428_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_428/train_428a/train_428_a_1.nii.gz
train_429_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_429/train_429a/train_429_a_1.nii.gz
train_42_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_42/train_42a/train_42_a_1.nii.gz
train_430_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_430/train_430a/train_430_a_1.nii.gz
train_431_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_431/train_431a/train_431_a_1.nii.gz
train_431_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_431/train_431b/train_431_b_1.nii.gz
train_432_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_432/train_432a/train_432_a_1.nii.gz
train_433_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_433/train_433a/train_433_a_1.nii.gz
train_434_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_434/train_434a/train_434_a_1.nii.gz
train_435_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_435/train_435a/train_435_a_1.nii.gz
train_436_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_436/train_436a/train_436_a_1.nii.gz
train_437_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_437/train_437a/train_437_a_1.nii.gz
train_438_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_438/train_438a/train_438_a_1.nii.gz
train_439_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_439/train_439a/train_439_a_1.nii.gz
train_43_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_43/train_43a/train_43_a_1.nii.gz
train_440_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_440/train_440a/train_440_a_1.nii.gz
train_440_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_440/train_440b/train_440_b_1.nii.gz
train_440_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_440/train_440c/train_440_c_1.nii.gz
train_440_d_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_440/train_440d/train_440_d_1.nii.gz
train_441_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_441/train_441a/train_441_a_1.nii.gz
train_442_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_442/train_442a/train_442_a_1.nii.gz
train_443_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_443/train_443a/train_443_a_1.nii.gz
train_443_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_443/train_443b/train_443_b_1.nii.gz
train_444_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_444/train_444a/train_444_a_1.nii.gz
train_445_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_445/train_445a/train_445_a_1.nii.gz
train_446_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_446/train_446a/train_446_a_1.nii.gz
train_447_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_447/train_447a/train_447_a_1.nii.gz
train_448_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_448/train_448a/train_448_a_1.nii.gz
train_449_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_449/train_449a/train_449_a_1.nii.gz
train_44_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_44/train_44a/train_44_a_1.nii.gz
train_44_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_44/train_44b/train_44_b_1.nii.gz
train_450_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_450/train_450a/train_450_a_1.nii.gz
train_451_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_451/train_451a/train_451_a_1.nii.gz
train_452_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_452/train_452a/train_452_a_1.nii.gz
train_453_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_453/train_453a/train_453_a_1.nii.gz
train_454_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_454/train_454a/train_454_a_1.nii.gz
